PatientID,FirstName,LastName,MiddleName,SSN,PhoneNumber,Gender,DOB,Address,ModifiedDate,HospitalName,age,age_group,is_minor
HOSP_A_HOSP1-000143,Paul,Ayala,S,338-42-1688,8839562300,Female,1955-11-15,"9916 Garrett Way, Garciaview, Ne 82635",2022-06-30,Hospital A,69,Senior,False
HOSP_A_HOSP1-000144,Marcus,Herrera,P,573-81-0562,6826132783,Male,2010-12-27,"6754 Kaitlin Street Apt. 006, Brendamouth, Vt 49494",2022-03-25,Hospital A,14,Child,True
HOSP_A_HOSP1-000145,Eduardo,Johnson,H,516-62-5918,2159203437,Female,1979-11-24,"64079 Delgado Gardens Suite 915, East Meganville, Dc 66066",2023-06-25,Hospital A,45,Adult,False
HOSP_A_HOSP1-000146,Melissa,Jones,W,698-75-8207,7099047059,Male,1987-03-12,"822 Archer Heights Suite 592, Liuport, Ks 62059",2024-10-05,Hospital A,38,Adult,False
HOSP_A_HOSP1-000147,Tina,Lowe,H,749-49-7778,4947247357,Male,2003-06-06,"935 Sanders Run, Port Donald, Al 70713",2024-08-23,Hospital A,22,Adult,False
HOSP_A_HOSP1-000148,Lindsey,Cook,D,041-95-4718,3996219631,Male,1965-07-01,"324 Albert Cliffs Apt. 865, Brewerside, Mo 78187",2021-03-31,Hospital A,60,Senior,False
HOSP_A_HOSP1-000149,Hector,Shepherd,N,673-92-0963,2915793269,Male,1968-09-30,"012 Lisa Forge, Walkerstad, Ks 64199",2022-02-13,Hospital A,56,Adult,False
HOSP_A_HOSP1-000150,Kenneth,Olson,Q,715-56-2100,8363310800,Female,2004-09-08,"150 Lee Inlet Suite 584, West Davidchester, As 03110",2021-05-20,Hospital A,20,Adult,False
HOSP_A_HOSP1-000151,Tina,Cox,D,831-06-9190,7616062613,Male,1939-09-12,"5617 Gaines Views, Robertsstad, Ri 46965",2021-10-04,Hospital A,85,Senior,False
HOSP_A_HOSP1-000152,Michael,Cook,O,492-78-5490,7829834889,Male,1923-12-22,"473 Sarah Ville, East Tracyshire, Md 45116",2021-04-23,Hospital A,101,Senior,False
HOSP_A_HOSP1-000153,Emily,Brown,X,029-83-0785,6458273140,Male,1988-03-16,"436 Katie Parkway Apt. 652, Mcgeefurt, Tx 84343",2020-01-11,Hospital A,37,Adult,False
HOSP_A_HOSP1-000154,Andre,Howard,W,097-93-0954,3092386465,Female,1939-08-12,"398 Curtis Falls, Lake Stephanie, Md 35181",2023-03-15,Hospital A,85,Senior,False
HOSP_A_HOSP1-000155,Kenneth,Hawkins,Z,367-12-6408,2904102224,Female,1932-10-29,"4488 Angela Hollow Apt. 081, Kimberlyhaven, Az 06327",2020-04-26,Hospital A,92,Senior,False
HOSP_A_HOSP1-000156,Richard,Williams,X,761-58-1108,0184495540,Female,2006-09-19,"72379 Nicholas Burg Suite 567, West Douglasville, Me 95621",2022-10-14,Hospital A,18,Adult,False
HOSP_A_HOSP1-000157,Susan,Glenn,L,545-59-7115,7127660562,Female,1948-11-28,"7535 Hernandez Wall Suite 379, Danaville, Tx 25350",2020-07-24,Hospital A,76,Senior,False
HOSP_A_HOSP1-000158,Brianna,Cruz,O,772-25-7031,5404827197,Female,1951-09-15,"2466 Simmons Circles Apt. 690, Alanville, Sc 56671",2023-11-30,Hospital A,73,Senior,False
HOSP_A_HOSP1-000159,Christine,Smith,B,259-13-2290,3898881964,Female,1941-05-10,"8966 Wade Valleys Apt. 234, Port Wandaville, Wi 16437",2024-02-14,Hospital A,84,Senior,False
HOSP_A_HOSP1-000160,Mary,Wood,N,694-81-5221,1536320064,Male,1978-06-30,"0097 Carolyn Gardens, Grahamside, Sd 27967",2021-05-26,Hospital A,47,Adult,False
HOSP_A_HOSP1-000161,Jacob,Baker,R,264-58-6320,9907289310,Male,1950-08-25,"Psc 2129, Box 8697, Apo Aa 53470",2023-01-13,Hospital A,74,Senior,False
HOSP_A_HOSP1-000162,Matthew,Wilson,R,155-09-9532,4844540534,Female,1954-02-12,"46662 Nicole Centers Suite 441, Russellton, Oh 16378",2021-10-28,Hospital A,71,Senior,False
HOSP_A_HOSP1-000163,Kelly,Smith,O,356-85-3354,8622061899,Female,2022-09-19,"975 Rachel Pike Suite 525, Phillipsview, La 81599",2020-11-17,Hospital A,2,Child,True
HOSP_A_HOSP1-000164,Michelle,Gomez,Y,283-03-6680,6453308021,Male,1925-06-12,"Unit 3687 Box 5943, Dpo Aa 21313",2023-07-21,Hospital A,100,Senior,False
HOSP_A_HOSP1-000165,Debra,Brown,V,766-04-2072,8444729558,Male,1947-12-20,"0221 Kelley Plains, Delgadoport, Ky 88057",2020-04-23,Hospital A,77,Senior,False
HOSP_A_HOSP1-000166,Ricky,Rivera,T,057-07-4508,2015334201,Male,1930-05-15,"97446 Davenport Junction Suite 218, Gregorybury, De 49026",2020-04-05,Hospital A,95,Senior,False
HOSP_A_HOSP1-000167,Kimberly,Mckenzie,U,030-70-7068,9498651821,Male,1985-06-22,"59115 Jodi Mall Suite 549, Markport, Al 62724",2021-05-15,Hospital A,40,Adult,False
HOSP_A_HOSP1-000168,Allison,Kim,E,152-84-5614,5528500676,Male,1967-01-11,"Uscgc Salazar, Fpo Aa 33931",2022-07-16,Hospital A,58,Adult,False
HOSP_A_HOSP1-000169,Anthony,Hernandez,N,401-26-9860,5405644046,Male,1964-07-05,"8520 Raymond Street Suite 299, Kyletown, Mi 15387",2023-12-18,Hospital A,61,Senior,False
HOSP_A_HOSP1-000170,Daniel,Obrien,N,036-74-8727,6855922909,Male,1995-10-12,"67972 Chloe Land Apt. 207, East Dustin, Sd 87694",2023-05-01,Hospital A,29,Adult,False
HOSP_A_HOSP1-000171,Francis,Evans,I,683-02-4176,6333414434,Female,1971-12-03,"7056 Summers Turnpike Suite 774, Lake Saraberg, In 22840",2022-05-05,Hospital A,53,Adult,False
HOSP_A_HOSP1-000172,Brady,Price,E,036-83-5766,0295638874,Female,1977-08-06,"58200 Russell Route Apt. 230, Cassandraton, Nm 94642",2023-10-09,Hospital A,47,Adult,False
HOSP_A_HOSP1-000173,Cathy,Griffin,W,732-88-2083,2804313210,Female,1975-11-20,"930 Patrick Mews, Gutierrezland, Az 45853",2021-05-06,Hospital A,49,Adult,False
HOSP_A_HOSP1-000174,Joshua,Campbell,Z,790-22-9310,4034999126,Male,1940-05-30,"454 Christina Port, West Calvinton, Dc 93694",2021-12-21,Hospital A,85,Senior,False
HOSP_A_HOSP1-000175,Melody,Brewer,L,462-50-4212,7309654127,Female,2011-11-28,"57855 Cindy Summit, New Roberttown, Il 02769",2024-10-04,Hospital A,13,Child,True
HOSP_A_HOSP1-000176,Kathleen,Olson,P,460-15-0274,7722658235,Female,1992-09-12,"39394 Bryant Cliff Apt. 649, Louisbury, Co 25290",2020-01-26,Hospital A,32,Adult,False
HOSP_A_HOSP1-000177,Emily,Coleman,H,668-38-2012,9633428110,Female,1988-04-08,"39625 Kristina Walk, Port Carmen, Ny 69777",2021-02-13,Hospital A,37,Adult,False
HOSP_A_HOSP1-000178,Michael,Parks,I,870-50-9493,8233637660,Male,2004-12-20,"4776 Rhodes Drive Apt. 287, Amberfurt, Tx 32616",2021-12-20,Hospital A,20,Adult,False
HOSP_A_HOSP1-000179,Nicole,Davidson,M,115-06-8168,5722599633,Female,1947-04-29,"98401 Hale Rapid Apt. 462, South Drew, Dc 43141",2024-02-25,Hospital A,78,Senior,False
HOSP_A_HOSP1-000180,Bryan,Knight,R,685-09-9844,7939132810,Male,1968-08-19,"80058 Bowman Crossing, North Danielstad, Ia 45913",2024-02-23,Hospital A,56,Adult,False
HOSP_A_HOSP1-000181,Christopher,Harmon,U,827-11-2640,8431817617,Female,1969-02-22,"067 Jeanne Common, Wongland, In 23274",2022-09-26,Hospital A,56,Adult,False
HOSP_A_HOSP1-000182,Melanie,Woodward,W,379-48-3792,1359966597,Female,1958-03-26,"323 Elizabeth Mount, Deborahhaven, Nc 38500",2023-09-27,Hospital A,67,Senior,False
HOSP_A_HOSP1-000183,Scott,Chapman,O,395-23-4033,8584791250,Male,1964-04-05,"80709 Flores Mountain, New Jessicamouth, Vi 55274",2023-10-14,Hospital A,61,Senior,False
HOSP_A_HOSP1-000184,Trevor,Mitchell,C,382-62-0067,8056161944,Female,1935-11-12,"Psc 7252, Box 5482, Apo Aa 30180",2024-02-23,Hospital A,89,Senior,False
HOSP_A_HOSP1-000185,Courtney,Wilson,E,670-05-1523,8626208323,Male,1933-03-22,"34217 Douglas Junction, Kevinmouth, Oh 77011",2020-12-08,Hospital A,92,Senior,False
HOSP_A_HOSP1-000186,Mathew,Ayala,E,642-40-1613,3586842526,Female,1954-10-13,"699 Baker Forges, South Nathanside, Mi 74675",2024-11-06,Hospital A,70,Senior,False
HOSP_A_HOSP1-000187,Patrick,Hunt,D,459-70-2989,4249582456,Male,1950-11-03,"4782 Steven Estates, West Nathanielchester, De 23373",2023-02-07,Hospital A,74,Senior,False
HOSP_A_HOSP1-000188,Stephen,Burton,V,020-61-0280,3552956623,Male,1980-08-20,"46438 Cooper Haven, North Michael, Ar 46737",2024-05-02,Hospital A,44,Adult,False
HOSP_A_HOSP1-000189,Johnny,Burke,C,039-37-3230,7148887460,Male,2006-08-21,"Psc 7758, Box 1666, Apo Ae 54632",2021-01-01,Hospital A,18,Adult,False
HOSP_A_HOSP1-000190,Larry,Lawson,H,739-23-2357,7266480426,Female,1971-07-02,"2906 Collins Greens, East Duanefort, Nc 70517",2022-11-06,Hospital A,54,Adult,False
HOSP_A_HOSP1-000191,Cory,Cortez,O,106-80-3835,3606083899,Male,2016-03-25,"058 Bryan Common, South Michaelchester, Mi 30221",2020-03-08,Hospital A,9,Child,True
HOSP_A_HOSP1-000192,Virginia,Reid,V,398-64-8591,1143003640,Male,2011-04-27,"092 Laura Union, New Michael, Pa 64869",2022-03-16,Hospital A,14,Child,True
HOSP_A_HOSP1-000193,Matthew,Torres,Q,825-56-5109,8668392023,Female,1963-04-07,"7947 Gregory Street Apt. 478, Gonzalezchester, Ct 22112",2020-01-20,Hospital A,62,Senior,False
HOSP_A_HOSP1-000194,Diane,Jimenez,A,378-96-4711,5786767709,Female,1954-04-27,"198 Scott Villages, Lake Stephenville, Fl 96044",2021-05-14,Hospital A,71,Senior,False
HOSP_A_HOSP1-000195,Patricia,Ball,P,844-37-9622,6182035109,Female,1940-03-22,"36919 Alexis Pass Apt. 354, Monroeland, Pw 25493",2022-09-16,Hospital A,85,Senior,False
HOSP_A_HOSP1-000196,Paul,Gutierrez,C,850-50-9505,7184225609,Female,2023-12-04,"8046 Teresa Valleys Suite 011, Edwinhaven, Me 69439",2024-05-28,Hospital A,1,Child,True
HOSP_A_HOSP1-000197,Kelly,Odonnell,Z,561-06-9185,8799716978,Female,1999-05-13,"96478 Quinn Brooks, Stephenfurt, Tx 53863",2024-09-26,Hospital A,26,Adult,False
HOSP_A_HOSP1-000198,Jimmy,Jenkins,H,040-84-1172,6197783394,Male,1946-04-22,"18645 Smith Plaza Apt. 640, Richardhaven, Ms 71354",2023-01-19,Hospital A,79,Senior,False
HOSP_A_HOSP1-000199,Sarah,Underwood,B,076-38-8732,4614560677,Male,2021-02-16,"432 Nicholas Mills, Susanshire, Ia 92661",2022-09-29,Hospital A,4,Child,True
HOSP_A_HOSP1-000200,Peter,Chapman,S,553-96-9916,3950255217,Female,1989-01-14,"0826 Rachel Squares Apt. 561, New Michelle, Sd 35279",2020-03-14,Hospital A,36,Adult,False
HOSP_A_HOSP1-000201,Alec,Baker,D,776-38-7198,2625239108,Male,1984-07-05,"444 Ashley Wall Apt. 342, East Amber, Nv 96976",2022-12-07,Hospital A,41,Adult,False
HOSP_A_HOSP1-000202,Laura,Weaver,U,228-45-0667,5380569310,Male,1935-02-06,"613 Schneider Port Apt. 019, Robertfort, Ms 70988",2021-12-31,Hospital A,90,Senior,False
HOSP_A_HOSP1-000203,Nicholas,Jones,G,293-06-8281,3588455647,Female,1937-08-12,"123 Caleb Passage Suite 572, Bergerchester, Ny 62875",2020-02-24,Hospital A,87,Senior,False
HOSP_A_HOSP1-000204,Adam,Buckley,K,123-98-9316,7354076792,Male,2020-12-02,"597 Tiffany Unions Apt. 261, Lake Wayne, Ga 22642",2022-08-21,Hospital A,4,Child,True
HOSP_A_HOSP1-000205,Richard,Adams,Y,070-83-3746,7995733769,Female,1979-09-04,"78939 Walsh Grove, Loveborough, Gu 97116",2023-01-13,Hospital A,45,Adult,False
HOSP_A_HOSP1-000206,Justin,Ware,P,490-23-4876,4954768360,Male,1954-03-05,"9478 Tom Bypass, Scottborough, Fl 17077",2023-03-25,Hospital A,71,Senior,False
HOSP_A_HOSP1-000207,Juan,Massey,H,896-31-0528,5719939168,Female,1975-04-09,"8188 Carey Common Apt. 787, New Kelsey, Ks 33849",2022-04-13,Hospital A,50,Adult,False
HOSP_A_HOSP1-000208,Philip,Baker,P,316-34-1467,8252214519,Male,1992-01-31,"924 Michael Bypass Suite 350, West Amandabury, Ak 83852",2024-04-10,Hospital A,33,Adult,False
HOSP_A_HOSP1-000209,Aimee,Rose,B,305-23-8196,7374372734,Male,1949-12-04,"0080 Moyer Via Apt. 561, Robertstad, Mi 85275",2021-02-01,Hospital A,75,Senior,False
HOSP_A_HOSP1-000210,Ronald,Thomas,B,798-74-7351,6316762949,Male,1982-02-23,"551 Barry River Apt. 991, Johnsonfurt, Pa 88079",2022-04-10,Hospital A,43,Adult,False
HOSP_A_HOSP1-000211,Laura,Morales,O,793-33-9688,5166836712,Female,2014-06-29,"3998 Dennis Curve, Hullville, De 65284",2024-07-30,Hospital A,11,Child,True
HOSP_A_HOSP1-000212,Angela,Newton,Z,412-65-9047,5689975454,Female,2001-04-01,"2201 Smith Road, Veronicaborough, Mn 29722",2021-05-13,Hospital A,24,Adult,False
HOSP_A_HOSP1-000213,David,Gray,P,629-19-7542,9009945474,Female,1925-03-07,"858 Jones Lock, Thomasmouth, Ok 32686",2020-12-12,Hospital A,100,Senior,False
HOSP_A_HOSP1-000214,Karen,Keller,N,634-46-8828,9508534344,Male,1970-10-26,"83185 Bates Islands, East Andrestad, Fm 63552",2021-03-24,Hospital A,54,Adult,False
HOSP_A_HOSP1-000215,Edward,Schwartz,A,181-27-5451,8449041384,Female,1953-08-05,"5339 Sanchez Village, Jillborough, La 31283",2021-06-04,Hospital A,71,Senior,False
HOSP_A_HOSP1-000216,Robert,Rangel,I,395-46-1100,5815127725,Female,1944-07-03,"818 Garcia Corner Apt. 527, Port Jonathon, Me 99065",2021-08-24,Hospital A,81,Senior,False
HOSP_A_HOSP1-000217,Katherine,Grant,R,364-57-5034,9857415390,Male,1994-06-01,"8926 Natalie Prairie Apt. 713, Foxton, Il 21213",2020-10-23,Hospital A,31,Adult,False
HOSP_A_HOSP1-000218,Brittany,Dawson,D,401-14-5128,6973476496,Male,1977-10-10,"5521 Sweeney Common, Phillipport, Me 61088",2021-01-11,Hospital A,47,Adult,False
HOSP_A_HOSP1-000219,Gary,Smith,B,733-85-1270,7847381266,Female,1970-03-20,"60783 Simpson Village Suite 054, Harrisborough, In 67976",2023-07-22,Hospital A,55,Adult,False
HOSP_A_HOSP1-000220,Laurie,Watson,Z,183-76-6471,7907841737,Female,2006-11-21,"8486 Villanueva Road Apt. 543, North Ethan, Gu 11355",2022-06-16,Hospital A,18,Adult,False
HOSP_A_HOSP1-000221,Sharon,Robinson,I,899-35-9924,7228832991,Female,1957-02-04,"89766 Amy Wells Suite 528, New Damon, Ok 79157",2021-09-10,Hospital A,68,Senior,False
HOSP_A_HOSP1-000222,Bradley,Evans,D,398-69-1444,7515518636,Female,2002-01-06,"Unit 5247 Box 1756, Dpo Aa 78829",2024-10-11,Hospital A,23,Adult,False
HOSP_A_HOSP1-000223,Elizabeth,Walker,Q,727-50-0205,5005022295,Female,1970-05-18,"111 Castillo Bridge Apt. 016, North Jennifer, Wa 68626",2021-12-03,Hospital A,55,Adult,False
HOSP_A_HOSP1-000224,Brianna,Sandoval,W,291-21-6309,8107291933,Male,1954-03-07,"62826 Dennis Land, Tatestad, Ia 62020",2020-07-08,Hospital A,71,Senior,False
HOSP_A_HOSP1-000225,Jennifer,Lawrence,K,710-50-4600,7926284609,Male,1994-06-10,"011 Johnson Walks, Walkerstad, Nc 37158",2022-08-06,Hospital A,31,Adult,False
HOSP_A_HOSP1-000226,Cheryl,Sims,Q,422-31-6251,8915703936,Female,1987-03-10,"27628 Stephanie Walks Apt. 985, Angelaport, Nj 32973",2021-06-17,Hospital A,38,Adult,False
HOSP_A_HOSP1-000227,Curtis,Hanson,Z,443-76-1324,3147691467,Female,2020-12-05,"418 Norris Dale, South Maryville, Pa 51057",2020-07-10,Hospital A,4,Child,True
HOSP_A_HOSP1-000228,Trevor,Fisher,P,826-59-5453,5818608798,Female,2017-03-05,"73811 Jeremy Canyon, South Williamport, Mn 16984",2022-03-17,Hospital A,8,Child,True
HOSP_A_HOSP1-000229,Jennifer,Jones,G,543-22-6266,9384730936,Female,1971-09-26,"0688 Washington Fort Suite 901, East Michael, Mh 87650",2020-07-21,Hospital A,53,Adult,False
HOSP_A_HOSP1-000230,Stacey,Ashley,Q,896-34-9458,3274499119,Male,2024-01-17,"4267 Clark Shoal Apt. 693, Baileyberg, Me 66185",2022-02-26,Hospital A,1,Child,True
HOSP_A_HOSP1-000231,Christopher,Noble,F,155-62-7967,8087515854,Female,1952-03-27,"418 Archer Heights, Markville, Nh 94816",2020-10-05,Hospital A,73,Senior,False
HOSP_A_HOSP1-000232,Andrew,Green,E,110-52-3294,1023948369,Male,1962-04-22,"47550 Watson Lodge, Nicholasshire, Co 19783",2020-10-20,Hospital A,63,Senior,False
HOSP_A_HOSP1-000233,Richard,Miller,P,367-21-9996,1798500165,Male,1976-12-20,"Psc 6415, Box 2716, Apo Ae 05032",2021-08-30,Hospital A,48,Adult,False
HOSP_A_HOSP1-000234,Morgan,Dickerson,B,053-94-3255,8205170015,Female,2008-05-29,"94659 Wallace Mountain, Lake Madison, Ks 08269",2020-06-15,Hospital A,17,Child,True
HOSP_A_HOSP1-000235,Jim,Webster,M,638-16-6382,7768512807,Female,1946-05-21,"96497 Maynard Highway Apt. 372, Edwardsbury, Pa 09500",2020-03-14,Hospital A,79,Senior,False
HOSP_A_HOSP1-000236,Amber,Collins,E,254-27-4194,5582487621,Female,1925-02-06,"9104 Ann Run, Melissafort, Mt 11310",2023-12-05,Hospital A,100,Senior,False
HOSP_A_HOSP1-000237,Charles,Anderson,C,046-19-4683,3955949572,Female,1981-07-13,"538 Jessica Street, East Lorettashire, Pw 40198",2024-01-02,Hospital A,44,Adult,False
HOSP_A_HOSP1-000238,Justin,Jordan,I,251-71-3200,8053251021,Female,1991-02-23,"434 Steve Brooks, New April, Tx 24455",2020-09-23,Hospital A,34,Adult,False
HOSP_A_HOSP1-000239,Travis,Pruitt,V,705-39-7543,6885951221,Male,1941-11-03,"37471 Dunn Via Suite 037, Lindsayberg, Nm 95744",2020-12-30,Hospital A,83,Senior,False
HOSP_A_HOSP1-000240,Lauren,Woods,L,032-33-0069,5854556437,Male,2020-01-21,"Usnv Ortega, Fpo Ae 36229",2021-06-10,Hospital A,5,Child,True
HOSP_A_HOSP1-000241,Jordan,Mcclain,I,508-51-0358,4521752164,Female,1949-10-20,"632 Turner Alley Apt. 600, South Jeremytown, Oh 38723",2023-05-06,Hospital A,75,Senior,False
HOSP_A_HOSP1-000242,Lisa,Hatfield,W,254-51-8552,9295472184,Male,1966-03-14,"03994 Powell Ports Suite 664, Julieside, Vt 75599",2022-02-09,Hospital A,59,Adult,False
HOSP_A_HOSP1-000243,John,Bush,L,572-85-3846,8273639268,Female,1943-01-13,"17982 Rogers Crest, North Nicholas, Va 49603",2020-08-31,Hospital A,82,Senior,False
HOSP_A_HOSP1-000244,Dale,Krause,G,339-27-1356,9464894924,Male,1978-11-20,"04238 Erin Rue Suite 058, New Tarafort, Gu 23965",2021-07-08,Hospital A,46,Adult,False
HOSP_A_HOSP1-000245,Katherine,Gilbert,J,843-58-6990,3884481914,Female,2007-01-16,"43028 Rodriguez Inlet, New Maryshire, Mt 99945",2020-10-28,Hospital A,18,Adult,False
HOSP_A_HOSP1-000246,Christina,Collins,Z,569-86-7444,9303994972,Female,2000-04-27,"756 Gilbert Ramp, New Kimberly, Ia 04734",2020-10-11,Hospital A,25,Adult,False
HOSP_A_HOSP1-000247,Michael,Cole,L,809-15-4437,5774506983,Female,1986-01-08,"9015 Beth Bypass, Patrickport, Fl 32989",2023-02-02,Hospital A,39,Adult,False
HOSP_A_HOSP1-000248,Joseph,Smith,I,762-83-0890,7412107115,Male,1959-08-24,"723 Smith Point Suite 564, Stevenshire, Tx 99172",2020-10-09,Hospital A,65,Senior,False
HOSP_A_HOSP1-000249,Morgan,Gay,P,607-40-0039,5687329539,Male,1975-06-23,"1838 Brandi Hollow Suite 818, South Catherine, Ks 03350",2020-12-30,Hospital A,50,Adult,False
HOSP_A_HOSP1-000250,Jessica,Davis,T,527-37-6739,7960885659,Female,1948-06-29,"900 Robert Cliffs, Lake Jordan, Mi 16517",2023-12-02,Hospital A,77,Senior,False
HOSP_A_HOSP1-000251,Christine,Foster,G,836-36-1407,8962727717,Male,1952-10-17,"5862 Jonathan Manor Suite 942, Joshuaport, Ar 15919",2024-02-28,Hospital A,72,Senior,False
HOSP_A_HOSP1-000252,Peter,Johnson,T,795-34-0460,0633267697,Female,2016-09-08,"2371 Mclean Street, North Mariabury, Nc 82573",2022-09-02,Hospital A,8,Child,True
HOSP_A_HOSP1-000253,Christian,Frey,W,263-93-1184,8039491681,Male,1951-05-24,"895 Cook Cove, New Joelmouth, Sc 95527",2022-10-29,Hospital A,74,Senior,False
HOSP_A_HOSP1-000254,Tara,Martinez,Y,236-75-6188,6684543301,Male,1980-06-19,"5035 Charles Springs, East Kellychester, Fl 89099",2023-11-06,Hospital A,45,Adult,False
HOSP_A_HOSP1-000255,Stacy,Jackson,O,701-70-0456,3608732409,Male,2023-02-02,"2165 Torres Point, Stevenville, Wv 89847",2023-01-01,Hospital A,2,Child,True
HOSP_A_HOSP1-000256,Gina,Weber,Q,276-10-5768,1326816629,Male,1961-07-27,"Usns Hebert, Fpo Aa 94089",2021-11-17,Hospital A,64,Senior,False
HOSP_A_HOSP1-000257,Tim,Martin,J,100-98-7936,7474779964,Female,1954-02-18,"626 James Corners, Port Sarahton, Nv 27273",2021-04-15,Hospital A,71,Senior,False
HOSP_A_HOSP1-000258,Heather,Arnold,S,429-67-9526,7225136249,Female,1942-05-04,"4604 Kristy Light, Jordanborough, Hi 81203",2023-12-12,Hospital A,83,Senior,False
HOSP_A_HOSP1-000259,Brendan,Garcia,A,591-02-5108,9782794209,Male,1936-09-22,"1521 Cook Haven, New Alex, Pa 14677",2024-01-19,Hospital A,88,Senior,False
HOSP_A_HOSP1-000260,David,Haynes,W,293-27-0305,7493693691,Female,1949-10-27,"9850 Hatfield Isle Suite 300, Christineside, Wi 83050",2023-09-24,Hospital A,75,Senior,False
HOSP_A_HOSP1-000261,Marc,Poole,G,655-75-6870,6242979078,Male,1928-06-26,"8360 Michelle Course Suite 723, Matthewsport, Ak 97177",2021-06-20,Hospital A,97,Senior,False
HOSP_A_HOSP1-000262,Gregory,Brown,B,438-61-6548,3451511011,Female,1973-03-29,"84330 Danielle Islands, Janetchester, Nh 21162",2020-12-16,Hospital A,52,Adult,False
HOSP_A_HOSP1-000263,Vicki,Johnson,C,871-98-8438,1848872178,Female,1929-07-22,"352 Hanna Union Suite 931, Lake Pennymouth, Tn 44071",2021-06-04,Hospital A,96,Senior,False
HOSP_A_HOSP1-000264,Rebecca,Andrews,M,774-15-5704,2966059535,Female,1935-08-10,"1882 Dorothy Bridge, North Ronaldton, Or 92805",2023-02-05,Hospital A,89,Senior,False
HOSP_A_HOSP1-000265,Kaitlin,Cervantes,S,769-91-0635,3409125137,Female,1926-05-15,"43136 Kyle Oval, Ryanmouth, As 63846",2021-08-26,Hospital A,99,Senior,False
HOSP_A_HOSP1-000266,Sarah,Foster,W,585-88-7446,1765598302,Female,1974-04-17,"0005 Sara Harbor, Shawberg, Mp 13666",2022-09-14,Hospital A,51,Adult,False
HOSP_A_HOSP1-000267,Jessica,Stone,P,714-22-3514,7725355337,Male,2015-02-27,"75343 Donna Rapids, West Cassandra, Me 59015",2020-04-19,Hospital A,10,Child,True
HOSP_A_HOSP1-000268,Melissa,King,I,122-08-5868,4589425858,Male,2019-02-26,"21613 Jodi Cape, New Johnborough, As 32877",2023-11-03,Hospital A,6,Child,True
HOSP_A_HOSP1-000269,Kevin,Black,G,512-25-6815,3557041274,Male,1938-05-04,"2907 Melissa Springs Apt. 846, Maryfurt, Or 36856",2024-11-04,Hospital A,87,Senior,False
HOSP_A_HOSP1-000270,Sharon,Phillips,V,481-70-1278,3928870856,Female,2018-03-07,"356 Cunningham Brook, South Lauraborough, Wi 60677",2024-01-10,Hospital A,7,Child,True
HOSP_A_HOSP1-000271,Laurie,Lopez,F,800-87-8011,3377640144,Female,1959-08-12,"25723 James Lodge Apt. 846, Donaldville, Ar 96534",2022-02-16,Hospital A,65,Senior,False
HOSP_A_HOSP1-000272,Heather,Horton,S,618-76-0962,5753497101,Female,1992-05-23,"4293 Jill Cliffs Suite 680, East Scottshire, Hi 48324",2023-08-30,Hospital A,33,Adult,False
HOSP_A_HOSP1-000273,Brian,Harrington,P,334-23-0382,9394991727,Male,1944-03-02,"10090 Smith Isle, Elizabethside, Nc 77430",2020-10-15,Hospital A,81,Senior,False
HOSP_A_HOSP1-000274,Robert,Simon,D,493-66-8077,6971431598,Male,1970-06-24,"8442 Robertson Row, Dwaynehaven, Al 06965",2021-02-22,Hospital A,55,Adult,False
HOSP_A_HOSP1-000275,Darryl,Gibson,Z,770-22-0559,4823672892,Female,1937-05-15,"4273 Cortez Glens, Huntfort, Wa 11226",2020-08-29,Hospital A,88,Senior,False
HOSP_A_HOSP1-000276,Glenda,Bray,V,115-09-4903,3672690253,Male,1998-12-07,"485 Stephanie Gateway Suite 010, Lake Ronald, Fl 61900",2021-04-02,Hospital A,26,Adult,False
HOSP_A_HOSP1-000277,Jessica,Lara,T,654-57-1144,5539140685,Female,1980-06-03,"8684 Kristin Shores, Humphreychester, Vi 21232",2024-07-22,Hospital A,45,Adult,False
HOSP_A_HOSP1-000278,Adam,Galloway,F,174-95-6052,4580748270,Female,1947-10-28,"75421 Erik Overpass Apt. 196, Pettyville, Nc 60284",2020-08-16,Hospital A,77,Senior,False
HOSP_A_HOSP1-000279,Kara,Martin,B,886-07-8978,3119728256,Male,2006-12-27,"1891 Robert Ranch, Benjaminbury, Ok 11793",2024-09-17,Hospital A,18,Adult,False
